wavelength_nm,n,k
6.700000000000000000e+02,1.743030000000000079e+00,0.000000000000000000e+00
6.710000000000000000e+02,1.742809999999999970e+00,0.000000000000000000e+00
6.720000000000000000e+02,1.742590000000000083e+00,0.000000000000000000e+00
6.730000000000000000e+02,1.742380000000000040e+00,0.000000000000000000e+00
6.740000000000000000e+02,1.742159999999999931e+00,0.000000000000000000e+00
6.750000000000000000e+02,1.741950000000000109e+00,0.000000000000000000e+00
6.760000000000000000e+02,1.741740000000000066e+00,0.000000000000000000e+00
6.770000000000000000e+02,1.741530000000000022e+00,0.000000000000000000e+00
6.780000000000000000e+02,1.741319999999999979e+00,0.000000000000000000e+00
6.790000000000000000e+02,1.741109999999999935e+00,0.000000000000000000e+00
6.800000000000000000e+02,1.740899999999999892e+00,0.000000000000000000e+00
6.810000000000000000e+02,1.740690000000000071e+00,0.000000000000000000e+00
6.820000000000000000e+02,1.740490000000000093e+00,0.000000000000000000e+00
6.830000000000000000e+02,1.740289999999999893e+00,0.000000000000000000e+00
6.840000000000000000e+02,1.740080000000000071e+00,0.000000000000000000e+00
6.850000000000000000e+02,1.739880000000000093e+00,0.000000000000000000e+00
6.860000000000000000e+02,1.739679999999999893e+00,0.000000000000000000e+00
6.870000000000000000e+02,1.739479999999999915e+00,0.000000000000000000e+00
6.880000000000000000e+02,1.739290000000000003e+00,0.000000000000000000e+00
6.890000000000000000e+02,1.739090000000000025e+00,0.000000000000000000e+00
6.900000000000000000e+02,1.738890000000000047e+00,0.000000000000000000e+00
6.910000000000000000e+02,1.738699999999999912e+00,0.000000000000000000e+00
6.920000000000000000e+02,1.738510000000000000e+00,0.000000000000000000e+00
6.930000000000000000e+02,1.738310000000000022e+00,0.000000000000000000e+00
6.940000000000000000e+02,1.738120000000000109e+00,0.000000000000000000e+00
6.950000000000000000e+02,1.737929999999999975e+00,0.000000000000000000e+00
6.960000000000000000e+02,1.737740000000000062e+00,0.000000000000000000e+00
6.970000000000000000e+02,1.737549999999999928e+00,0.000000000000000000e+00
6.980000000000000000e+02,1.737370000000000081e+00,0.000000000000000000e+00
6.990000000000000000e+02,1.737179999999999946e+00,0.000000000000000000e+00
7.000000000000000000e+02,1.737000000000000099e+00,0.000000000000000000e+00
