wavelength_nm,n,k
5.410000000000000000e+02,1.564570000000000127e-01,2.929768000000000150e+00
5.420000000000000000e+02,1.560419999999999863e-01,2.938320000000000043e+00
5.430000000000000000e+02,1.556359999999999966e-01,2.946865999999999985e+00
5.440000000000000000e+02,1.552370000000000139e-01,2.955407000000000117e+00
5.450000000000000000e+02,1.548460000000000114e-01,2.963941000000000159e+00
5.460000000000000000e+02,1.544629999999999892e-01,2.972469999999999946e+00
5.470000000000000000e+02,1.540880000000000027e-01,2.980992000000000086e+00
5.480000000000000000e+02,1.537199999999999955e-01,2.989508999999999972e+00
5.490000000000000000e+02,1.533609999999999973e-01,2.998019999999999907e+00
5.500000000000000000e+02,1.530090000000000061e-01,3.006524999999999892e+00
5.510000000000000000e+02,1.526639999999999942e-01,3.015022999999999787e+00
5.520000000000000000e+02,1.523269999999999902e-01,3.023515999999999870e+00
5.530000000000000000e+02,1.519969999999999932e-01,3.032003000000000004e+00
5.540000000000000000e+02,1.516750000000000043e-01,3.040483000000000047e+00
5.550000000000000000e+02,1.513599999999999945e-01,3.048957999999999835e+00
